,NIC_PT,NAME,NUI_PT,time,state,county,SAEPOVRTALL_PT,SAEPOVALL_PT
1208,691208,"Prince George's County, MD",83880,2016,24,033,9.2,81629
1209,37467,"Queen Anne's County, MD",2228,2016,24,035,7.3,3528
1210,90798,"St. Mary's County, MD",5412,2016,24,037,9.1,9977
1211,15224,"Somerset County, MD",1537,2016,24,039,24.3,4992
1212,24613,"Talbot County, MD",2147,2016,24,041,10.4,3827
1213,110271,"Washington County, MD",8448,2016,24,043,13.2,18771
1214,76555,"Wicomico County, MD",6734,2016,24,045,18,17634
1215,34728,"Worcester County, MD",2733,2016,24,047,11.4,5792
1216,475764,"Baltimore city, MD",39346,2016,24,510,21.8,128752
1217,144610,"Barnstable County, MA",4663,2016,25,001,7.6,15972
1218,91092,"Berkshire County, MA",3117,2016,25,003,10.9,13182
1219,440634,"Bristol County, MA",14881,2016,25,005,10.7,58070
1220,12759,"Dukes County, MA",566,2016,25,007,7.6,1302
1221,617571,"Essex County, MA",21253,2016,25,009,10.7,81646
1222,54098,"Franklin County, MA",1587,2016,25,011,10,6926
1223,366229,"Hampden County, MA",13665,2016,25,013,16.5,74898
1224,111348,"Hampshire County, MA",2992,2016,25,015,11.9,16535
1225,1283146,"Middlesex County, MA",35016,2016,25,017,7.7,117964
1226,8979,"Nantucket County, MA",387,2016,25,019,6.4,697
1227,563053,"Norfolk County, MA",11891,2016,25,021,6.1,41497
1228,407416,"Plymouth County, MA",10660,2016,25,023,8,39977
1229,622232,"Suffolk County, MA",25518,2016,25,025,19.5,143799
1230,657079,"Worcester County, MA",19221,2016,25,027,9.6,75902
1231,6046,"Alcona County, MI",563,2016,26,001,16.2,1657
1232,5518,"Alger County, MI",474,2016,26,003,13.9,1140
1233,90342,"Allegan County, MI",6171,2016,26,005,9,10303
1234,20664,"Alpena County, MI",1341,2016,26,007,15.5,4365
1235,15588,"Antrim County, MI",1333,2016,26,009,11.7,2686
1236,10507,"Arenac County, MI",872,2016,26,011,16.5,2456
1237,5353,"Baraga County, MI",523,2016,26,013,16.5,1235
1238,45843,"Barry County, MI",2736,2016,26,015,8.4,4932
1239,78848,"Bay County, MI",5048,2016,26,017,15.2,15716
1240,12045,"Benzie County, MI",970,2016,26,019,10.8,1876
1241,113427,"Berrien County, MI",9340,2016,26,021,16.7,25215
1242,31417,"Branch County, MI",2766,2016,26,023,16.8,6969
1243,101448,"Calhoun County, MI",7020,2016,26,025,16.8,21973
1244,37400,"Cass County, MI",3129,2016,26,027,12.9,6579
1245,18658,"Charlevoix County, MI",1495,2016,26,029,11.5,2981
1246,16782,"Cheboygan County, MI",1674,2016,26,031,18,4486
1247,24317,"Chippewa County, MI",2387,2016,26,033,16,5278
1248,21079,"Clare County, MI",2038,2016,26,035,21.7,6496
1249,62183,"Clinton County, MI",2939,2016,26,037,8.4,6509
1250,9426,"Crawford County, MI",731,2016,26,039,21.4,2892
1251,25772,"Delta County, MI",1956,2016,26,041,14.3,5107
1252,18793,"Dickinson County, MI",1127,2016,26,043,12.8,3195
1253,84338,"Eaton County, MI",4661,2016,26,045,11.2,12005
1254,23962,"Emmet County, MI",1907,2016,26,047,11.8,3841
1255,314696,"Genesee County, MI",21574,2016,26,049,20.3,81761
1256,16822,"Gladwin County, MI",1549,2016,26,051,18,4459
1257,9569,"Gogebic County, MI",751,2016,26,053,20.4,2809
1258,68625,"Grand Traverse County, MI",5027,2016,26,055,10,8985
1259,27601,"Gratiot County, MI",1768,2016,26,057,18.8,6742
1260,33406,"Hillsdale County, MI",2449,2016,26,059,14.5,6395
1261,25766,"Houghton County, MI",1945,2016,26,061,20.2,6762
1262,21989,"Huron County, MI",1656,2016,26,063,14.2,4409
1263,218683,"Ingham County, MI",16185,2016,26,065,20.1,54343
1264,46913,"Ionia County, MI",3192,2016,26,067,14.5,8487
1265,16460,"Iosco County, MI",1383,2016,26,069,18.2,4531
1266,7264,"Iron County, MI",538,2016,26,071,15.4,1672
1267,51935,"Isabella County, MI",5075,2016,26,073,23.4,15118
1268,115928,"Jackson County, MI",7513,2016,26,075,13.6,20352
1269,203265,"Kalamazoo County, MI",14403,2016,26,077,16.6,42141
1270,12704,"Kalkaska County, MI",1042,2016,26,079,15.3,2612
1271,513318,"Kent County, MI",38088,2016,26,081,12.1,76343
1272,1328,"Keweenaw County, MI",96,2016,26,083,12.3,269
1273,7338,"Lake County, MI",697,2016,26,085,21.9,2430
1274,67165,"Lapeer County, MI",4866,2016,26,087,10.8,9324
1275,14010,"Leelanau County, MI",1208,2016,26,089,8.1,1739
1276,71589,"Lenawee County, MI",4794,2016,26,091,12.5,11641
1277,152318,"Livingston County, MI",6168,2016,26,093,5.8,10912
1278,3639,"Luce County, MI",341,2016,26,095,20.9,1092
1279,6862,"Mackinac County, MI",909,2016,26,097,13.7,1465
1280,677228,"Macomb County, MI",44965,2016,26,099,11,94224
1281,15770,"Manistee County, MI",1383,2016,26,101,14.2,3255
1282,48647,"Marquette County, MI",2775,2016,26,103,15.1,9419
1283,20663,"Mason County, MI",1599,2016,26,105,15.3,4355
1284,29919,"Mecosta County, MI",2441,2016,26,107,20.7,8248
1285,16483,"Menominee County, MI",1334,2016,26,109,13,2965
1286,64402,"Midland County, MI",3796,2016,26,111,9.5,7771
1287,10942,"Missaukee County, MI",988,2016,26,113,14.7,2198
1288,117329,"Monroe County, MI",6260,2016,26,115,10,14819
1289,46150,"Montcalm County, MI",3603,2016,26,117,15.6,9381
1290,5759,"Montmorency County, MI",529,2016,26,119,17,1535
1291,131539,"Muskegon County, MI",8475,2016,26,121,18.8,31393
1292,35566,"Newaygo County, MI",2912,2016,26,123,17.2,8101
1293,988248,"Oakland County, MI",54115,2016,26,125,8.7,106650
1294,18468,"Oceana County, MI",2138,2016,26,127,18,4630
1295,14258,"Ogemaw County, MI",1248,2016,26,129,17.3,3564
1296,3511,"Ontonagon County, MI",327,2016,26,131,15.8,925
1297,16774,"Osceola County, MI",1336,2016,26,133,19.1,4325
1298,5445,"Oscoda County, MI",546,2016,26,135,18.6,1522
1299,17922,"Otsego County, MI",1360,2016,26,137,14,3369
1300,223889,"Ottawa County, MI",12039,2016,26,139,9,24520
1301,8076,"Presque Isle County, MI",708,2016,26,141,14.7,1852
1302,14862,"Roscommon County, MI",1288,2016,26,143,17.7,4129
1303,142179,"Saginaw County, MI",9104,2016,26,145,17.8,33068
1304,121896,"St. Clair County, MI",8588,2016,26,147,13.8,21781
1305,45707,"St. Joseph County, MI",4127,2016,26,149,14.9,8948
1306,29870,"Sanilac County, MI",2673,2016,26,151,15.5,6359
1307,5337,"Schoolcraft County, MI",532,2016,26,153,14.8,1162
1308,52642,"Shiawassee County, MI",3323,2016,26,155,12,8106
1309,39717,"Tuscola County, MI",2657,2016,26,157,13.6,7148
1310,56753,"Van Buren County, MI",5055,2016,26,159,16.5,12282
1311,283731,"Washtenaw County, MI",14526,2016,26,161,14.6,49933
1312,1369478,"Wayne County, MI",103958,2016,26,163,22.9,395250
1313,24717,"Wexford County, MI",2064,2016,26,165,17.8,5812
1314,9807,"Aitkin County, MN",722,2016,27,001,13.1,2010
1315,286055,"Anoka County, MN",13375,2016,27,003,6.8,23240
1316,24833,"Becker County, MN",1834,2016,27,005,12.7,4200
1317,33770,"Beltrami County, MN",3231,2016,27,007,18.3,8070
1318,32364,"Benton County, MN",1401,2016,27,009,8.5,3345
1319,3508,"Big Stone County, MN",209,2016,27,011,11.9,584
1320,51681,"Blue Earth County, MN",2599,2016,27,013,15,9397
1321,18552,"Brown County, MN",721,2016,27,015,8.2,1993
1322,26792,"Carlton County, MN",1423,2016,27,017,10.2,3469
1323,87132,"Carver County, MN",2611,2016,27,019,4.3,4225
1324,19885,"Cass County, MN",1685,2016,27,021,15.5,4445
1325,8916,"Chippewa County, MN",590,2016,27,023,8.9,1066
1326,43833,"Chisago County, MN",1759,2016,27,025,6.7,3554
1327,49712,"Clay County, MN",2190,2016,27,027,12,7167
1328,6388,"Clearwater County, MN",560,2016,27,029,16.5,1432
1329,3582,"Cook County, MN",286,2016,27,031,10.1,526
1330,8191,"Cottonwood County, MN",516,2016,27,033,12,1346
1331,46862,"Crow Wing County, MN",2577,2016,27,035,11,6975
1332,348511,"Dakota County, MN",14416,2016,27,037,5.6,23278
1333,16939,"Dodge County, MN",694,2016,27,039,7.7,1560
1334,27570,"Douglas County, MN",1314,2016,27,041,8.6,3172
1335,9922,"Faribault County, MN",602,2016,27,043,11.7,1584
1336,15191,"Fillmore County, MN",1254,2016,27,045,12.3,2535
1337,22020,"Freeborn County, MN",1314,2016,27,047,11,3267
1338,35483,"Goodhue County, MN",1796,2016,27,049,7.7,3513
1339,4264,"Grant County, MN",258,2016,27,051,12,700
1340,1004112,"Hennepin County, MN",52533,2016,27,053,10.9,132137
1341,14179,"Houston County, MN",704,2016,27,055,8.5,1585
1342,14521,"Hubbard County, MN",907,2016,27,057,13.1,2677
1343,31256,"Isanti County, MN",1464,2016,27,059,7.7,2955
1344,32377,"Itasca County, MN",2239,2016,27,061,13.3,5898
1345,7447,"Jackson County, MN",341,2016,27,063,8.7,858
1346,11800,"Kanabec County, MN",704,2016,27,065,13.2,2064
1347,32265,"Kandiyohi County, MN",1920,2016,27,067,11.5,4815
1348,3110,"Kittson County, MN",171,2016,27,069,11,466
1349,8864,"Koochiching County, MN",635,2016,27,071,14.3,1773
1350,4661,"Lac qui Parle County, MN",273,2016,27,073,9.7,635
1351,7459,"Lake County, MN",337,2016,27,075,9.1,946
1352,2724,"Lake of the Woods County, MN",187,2016,27,077,10.9,408
1353,21672,"Le Sueur County, MN",1164,2016,27,079,8.4,2289
1354,4038,"Lincoln County, MN",239,2016,27,081,12.7,721
1355,19856,"Lyon County, MN",1113,2016,27,083,12.8,3167
1356,27776,"McLeod County, MN",1282,2016,27,085,7.4,2613
1357,4062,"Mahnomen County, MN",371,2016,27,087,17.5,941
1358,6940,"Marshall County, MN",425,2016,27,089,9.8,903
1359,14398,"Martin County, MN",839,2016,27,091,12.1,2363
1360,17540,"Meeker County, MN",957,2016,27,093,7.1,1604
1361,19275,"Mille Lacs County, MN",1338,2016,27,095,12.1,3047
1362,24982,"Morrison County, MN",1473,2016,27,097,11.9,3871
1363,29546,"Mower County, MN",2028,2016,27,099,13.2,5104
1364,5858,"Murray County, MN",355,2016,27,101,9.3,757
1365,25234,"Nicollet County, MN",986,2016,27,103,8,2490
1366,16186,"Nobles County, MN",1802,2016,27,105,11.6,2500
1367,4768,"Norman County, MN",315,2016,27,107,12.1,777
1368,123575,"Olmsted County, MN",6011,2016,27,109,8.6,13027
1369,41641,"Otter Tail County, MN",2367,2016,27,111,10.5,5976
1370,11101,"Pennington County, MN",524,2016,27,113,9.8,1365
1371,20172,"Pine County, MN",1405,2016,27,115,12.2,3306
1372,6669,"Pipestone County, MN",518,2016,27,117,10.9,975
1373,23968,"Polk County, MN",1294,2016,27,119,14.5,4410
1374,7988,"Pope County, MN",386,2016,27,121,9.1,991
1375,427584,"Ramsey County, MN",24725,2016,27,123,13.9,73203
1376,3000,"Red Lake County, MN",193,2016,27,125,9.8,390
1377,11057,"Redwood County, MN",840,2016,27,127,9.1,1359
1378,10706,"Renville County, MN",710,2016,27,129,9.9,1412
1379,46140,"Rice County, MN",2801,2016,27,131,9.7,5673
1380,7076,"Rock County, MN",385,2016,27,133,9.4,877
1381,12275,"Roseau County, MN",640,2016,27,135,7.8,1204
1382,150675,"St. Louis County, MN",6849,2016,27,137,14.7,28177
1383,124602,"Scott County, MN",4744,2016,27,139,5.5,7784
1384,78731,"Sherburne County, MN",3113,2016,27,141,6.3,5703
1385,11313,"Sibley County, MN",706,2016,27,143,9.1,1328
1386,121522,"Stearns County, MN",5828,2016,27,145,11.7,17429
1387,28963,"Steele County, MN",1285,2016,27,147,9.1,3315
1388,6812,"Stevens County, MN",340,2016,27,149,11.1,969
1389,6913,"Swift County, MN",402,2016,27,151,10.2,942
1390,17682,"Todd County, MN",1400,2016,27,153,12.5,2978
1391,2312,"Traverse County, MN",156,2016,27,155,12.7,414
1392,16210,"Wabasha County, MN",778,2016,27,157,7.6,1595
1393,9881,"Wadena County, MN",642,2016,27,159,14.6,1952
1394,13968,"Waseca County, MN",718,2016,27,161,9.3,1661
1395,210747,"Washington County, MN",6455,2016,27,163,4.5,11304
1396,7877,"Watonwan County, MN",732,2016,27,165,11.3,1216
1397,4884,"Wilkin County, MN",224,2016,27,167,8.9,553
1398,37289,"Winona County, MN",1871,2016,27,169,11.5,5416
1399,112428,"Wright County, MN",3989,2016,27,171,5.3,6912
1400,7362,"Yellow Medicine County, MN",465,2016,27,173,9.9,963
1401,19972,"Adams County, MS",3274,2016,28,001,31.4,9045
1402,25887,"Alcorn County, MS",4278,2016,28,003,16.9,6175
1403,7932,"Amite County, MS",1648,2016,28,005,24,2951
1404,12922,"Attala County, MS",2069,2016,28,007,23.8,4428
1405,5655,"Benton County, MS",981,2016,28,009,25.3,2064
1406,22269,"Bolivar County, MS",3652,2016,28,011,35.3,10927
1407,9561,"Calhoun County, MS",2232,2016,28,013,21.9,3146
1408,6446,"Carroll County, MS",1206,2016,28,015,17.4,1719
1409,11484,"Chickasaw County, MS",2406,2016,28,017,22.2,3715
1410,5595,"Choctaw County, MS",888,2016,28,019,23.1,1881
1411,5661,"Claiborne County, MS",923,2016,28,021,38.2,3060
1412,10840,"Clarke County, MS",1887,2016,28,023,20.9,3296
1413,13457,"Clay County, MS",2498,2016,28,025,23.9,4657
1414,17098,"Coahoma County, MS",2585,2016,28,027,41.2,9567
1415,19836,"Copiah County, MS",3324,2016,28,029,27.1,7517
1416,13319,"Covington County, MS",2643,2016,28,031,23.5,4531
1417,138348,"DeSoto County, MS",15900,2016,28,033,10.2,17819
1418,53061,"Forrest County, MS",9723,2016,28,035,25.4,18514
1419,5412,"Franklin County, MS",869,2016,28,037,20.2,1554
1420,16987,"George County, MS",2713,2016,28,039,16.1,3714
1421,7852,"Greene County, MS",1392,2016,28,041,24.1,2642
1422,14682,"Grenada County, MS",2590,2016,28,043,22.5,4720
1423,32322,"Hancock County, MS",5749,2016,28,045,17.2,7976
1424,143306,"Harrison County, MS",26077,2016,28,047,20.5,40472
1425,173080,"Hinds County, MS",27658,2016,28,049,20.8,48244
1426,12047,"Holmes County, MS",2239,2016,28,051,42.5,7249
1427,5968,"Humphreys County, MS",1045,2016,28,053,38.9,3268
1428,666,"Issaquena County, MS",144,2016,28,055,40.5,409
1429,15677,"Itawamba County, MS",2874,2016,28,057,18.1,4062
1430,103345,"Jackson County, MS",16058,2016,28,059,17.6,24525
1431,11133,"Jasper County, MS",2098,2016,28,061,22.7,3748
1432,4759,"Jefferson County, MS",981,2016,28,063,33.7,2321
1433,7251,"Jefferson Davis County, MS",1581,2016,28,065,26.9,3034
1434,46721,"Jones County, MS",8816,2016,28,067,20.5,13630
1435,5745,"Kemper County, MS",1350,2016,28,069,28.3,2532
1436,35774,"Lafayette County, MS",5719,2016,28,071,20.7,9851
1437,46678,"Lamar County, MS",6692,2016,28,073,12.6,7614
1438,53736,"Lauderdale County, MS",7910,2016,28,075,23.7,17531
1439,8961,"Lawrence County, MS",1626,2016,28,077,19.7,2502
1440,14109,"Leake County, MS",3383,2016,28,079,24.9,5218
1441,62947,"Lee County, MS",9147,2016,28,081,17,14332
1442,20926,"Leflore County, MS",3379,2016,28,083,35.6,10146
1443,24400,"Lincoln County, MS",4077,2016,28,085,20,6763
1444,42277,"Lowndes County, MS",6984,2016,28,087,21.2,12346
1445,81968,"Madison County, MS",8648,2016,28,089,12,12426
1446,16911,"Marion County, MS",3197,2016,28,091,27,6614
1447,24189,"Marshall County, MS",3897,2016,28,093,23,7772
1448,25143,"Monroe County, MS",3912,2016,28,095,19.4,6869
1449,6797,"Montgomery County, MS",1278,2016,28,097,24.2,2433
1450,20418,"Neshoba County, MS",4278,2016,28,099,22.5,6517
1451,14564,"Newton County, MS",2832,2016,28,101,21.7,4563
1452,7224,"Noxubee County, MS",1748,2016,28,103,31.6,3434
1453,34113,"Oktibbeha County, MS",5663,2016,28,105,28.3,12741
1454,24400,"Panola County, MS",4200,2016,28,107,22.7,7699
1455,37788,"Pearl River County, MS",6289,2016,28,109,18.6,10031
1456,8268,"Perry County, MS",1700,2016,28,111,21.4,2599
1457,27516,"Pike County, MS",4679,2016,28,113,30.1,11649
1458,22507,"Pontotoc County, MS",4311,2016,28,115,18.4,5725
1459,16938,"Prentiss County, MS",3140,2016,28,117,24.2,5868
1460,4991,"Quitman County, MS",984,2016,28,119,34.3,2468
1461,113089,"Rankin County, MS",12832,2016,28,121,9.5,13745
1462,19195,"Scott County, MS",4572,2016,28,123,22.6,6303
1463,3115,"Sharkey County, MS",573,2016,28,125,35,1567
1464,18757,"Simpson County, MS",3211,2016,28,127,23.1,6095
1465,11046,"Smith County, MS",1935,2016,28,129,18.9,2990
1466,12067,"Stone County, MS",1886,2016,28,131,20.3,3367
1467,16092,"Sunflower County, MS",2904,2016,28,133,35.1,7874
1468,8248,"Tallahatchie County, MS",1580,2016,28,135,37.2,4430
1469,19372,"Tate County, MS",3256,2016,28,137,17.2,4648
1470,15397,"Tippah County, MS",2838,2016,28,139,24.8,5409
1471,13050,"Tishomingo County, MS",2351,2016,28,141,17.6,3362
1472,7817,"Tunica County, MS",1018,2016,28,143,31.3,3164
1473,19657,"Union County, MS",3914,2016,28,145,13.1,3655
1474,9667,"Walthall County, MS",2069,2016,28,147,24.1,3476
1475,34558,"Warren County, MS",4802,2016,28,149,24.1,11200
1476,33620,"Washington County, MS",5556,2016,28,151,34.2,15883
1477,14368,"Wayne County, MS",2563,2016,28,153,25.3,5145
1478,6890,"Webster County, MS",1113,2016,28,155,20.7,2002
1479,5481,"Wilkinson County, MS",986,2016,28,157,35.1,2798
1480,11957,"Winston County, MS",2356,2016,28,159,23,4070
1481,8589,"Yalobusha County, MS",1380,2016,28,161,22.9,2812
1482,16621,"Yazoo County, MS",2949,2016,28,163,34.8,8053
1483,16602,"Adair County, MO",2320,2016,29,001,23.8,5343
1484,12750,"Andrew County, MO",1487,2016,29,003,9.7,1657
1485,3520,"Atchison County, MO",432,2016,29,005,12.8,665
1486,17137,"Audrain County, MO",2322,2016,29,007,17,4019
1487,23321,"Barry County, MO",4538,2016,29,009,21.4,7560
1488,8103,"Barton County, MO",1389,2016,29,011,16.1,1899
1489,11360,"Bates County, MO",1702,2016,29,013,13.8,2204
1490,11270,"Benton County, MO",1817,2016,29,015,17.9,3330
1491,8350,"Bollinger County, MO",1358,2016,29,017,17.4,2076
1492,134780,"Boone County, MO",13730,2016,29,019,16.6,27774
1493,63919,"Buchanan County, MO",7439,2016,29,021,17.8,14999
1494,29722,"Butler County, MO",4484,2016,29,023,22,9237
1495,6273,"Caldwell County, MO",871,2016,29,025,12.7,1121
1496,30914,"Callaway County, MO",3590,2016,29,027,11.6,4754
1497,27661,"Camden County, MO",4883,2016,29,029,16.8,7385
1498,55842,"Cape Girardeau County, MO",7172,2016,29,031,15.2,11371
1499,6114,"Carroll County, MO",824,2016,29,033,16.6,1462
1500,4170,"Carter County, MO",757,2016,29,035,21.2,1298
1501,78515,"Cass County, MO",7385,2016,29,037,8.7,8792
1502,8992,"Cedar County, MO",1501,2016,29,039,19.8,2739
1503,4980,"Chariton County, MO",683,2016,29,041,13.3,966
1504,64455,"Christian County, MO",6965,2016,29,043,10.7,8921
1505,4641,"Clark County, MO",681,2016,29,045,15.5,1020
1506,189603,"Clay County, MO",16424,2016,29,047,8.4,19868
1507,15076,"Clinton County, MO",1756,2016,29,049,10.4,2089
1508,54964,"Cole County, MO",5532,2016,29,051,10.9,7821
1509,11813,"Cooper County, MO",1430,2016,29,053,14.7,2362
1510,16700,"Crawford County, MO",2703,2016,29,055,18.6,4449
1511,4929,"Dade County, MO",851,2016,29,057,17.5,1312
1512,10970,"Dallas County, MO",1973,2016,29,059,18.6,3025
1513,5361,"Daviess County, MO",1050,2016,29,061,16.9,1357
1514,6467,"DeKalb County, MO",763,2016,29,063,15.7,1429
1515,10100,"Dent County, MO",1859,2016,29,065,19.8,2995
1516,8507,"Douglas County, MO",1542,2016,29,067,19.8,2607
1517,21027,"Dunklin County, MO",3386,2016,29,069,27.2,8089
1518,76967,"Franklin County, MO",8580,2016,29,071,10.7,10901
1519,10050,"Gasconade County, MO",1387,2016,29,073,12.1,1758
1520,4618,"Gentry County, MO",658,2016,29,075,14.6,952
1521,206224,"Greene County, MO",26418,2016,29,077,16.5,45710
1522,6831,"Grundy County, MO",944,2016,29,079,17.1,1680
1523,5654,"Harrison County, MO",960,2016,29,081,18.1,1520
1524,14809,"Henry County, MO",1968,2016,29,083,20.7,4402
1525,5245,"Hickory County, MO",970,2016,29,085,19.3,1767
1526,2932,"Holt County, MO",439,2016,29,087,14.1,612
1527,6766,"Howard County, MO",863,2016,29,089,15.9,1484
1528,27556,"Howell County, MO",4382,2016,29,091,20.5,8110
1529,6790,"Iron County, MO",1000,2016,29,093,22.4,2184
1530,517405,"Jackson County, MO",67366,2016,29,095,15.5,105697
1531,86324,"Jasper County, MO",13150,2016,29,097,17.5,20301
1532,173235,"Jefferson County, MO",17938,2016,29,099,10.1,22484
1533,39540,"Johnson County, MO",4304,2016,29,101,14.4,7187
1534,2536,"Knox County, MO",470,2016,29,103,18.9,728
1535,24974,"Laclede County, MO",3777,2016,29,105,15.7,5480
1536,23456,"Lafayette County, MO",2772,2016,29,107,12.7,4057
